Date/Time,PERIMETER_TOP_ZN_3:Zone Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_TOP_ZN_3:Zone Mean Air Temperature [C](Each Call),CUSTOM_ZONE_CLGT_SETPOINT:Schedule Value [](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE:System Node Temperature [C](Each Call),PERIMETER_TOP_ZN_3 VAV BOX OUTLET NODE:System Node Mass Flow Rate [kg/s](Each Call) 
 06/22  19:00:00,28.24932349,17.67457921,23.5641089,12.79976471,1.918783072
 06/22  19:07:30,,,,12.79994138,1.918783072
 06/22  19:15:00,28.24932349,17.48395243,19.34222936,12.7999461,1.918783072
 06/22  19:22:30,,,,12.79996299,1.918783072
 06/22  19:30:00,28.24932349,17.42647518,17.88694886,12.79902489,1.918783072
 06/22  19:45:00,28.24932349,17.38766094,16.24159669,12.79944021,1.918783072
 06/22  19:50:00,,,,12.87548521,3.510363715
 06/22  19:55:00,,,,12.72181999,2.734676938
 06/22  20:00:00,28.24932349,16.43410898,18.3947187,12.84700997,3.224733496
 06/22  20:07:30,,,,12.8005099,1.918783072
 06/22  20:15:00,28.12432349,17.11802583,21.03744552,12.80035759,1.918783072
 06/22  20:30:00,27.99932349,17.31299203,17.76438096,12.80024691,1.918783072
 06/22  20:45:00,27.87432349,17.22010495,18.18033178,12.80015346,1.918783072
 06/22  21:00:00,27.74932349,17.16478291,16.73342932,12.80015253,1.918783072
 06/22  21:01:40,,,,21.51285787,0
 06/22  21:03:19,,,,13.95495674,6.395943573
 06/22  21:05:00,,,,12.16612051,1.918783072
 06/22  21:06:40,,,,12.80152096,1.918783072
 06/22  21:08:19,,,,12.84484324,2.672686212
 06/22  21:10:00,,,,12.78041013,2.404184902
 06/22  21:11:40,,,,12.8006027,2.412676358
 06/22  21:13:19,,,,12.80001549,2.412089323
 06/22  21:15:00,27.59932349,16.89619685,23.37650162,12.80005996,2.412103293
 06/22  21:18:45,,,,12.80006321,1.918783072
 06/22  21:22:30,,,,12.80005918,1.918783072
 06/22  21:26:15,,,,12.80005829,1.918783072
 06/22  21:30:00,27.44932349,17.12513181,16.74194742,12.8000609,1.918783072
 06/22  21:31:40,,,,21.3734027,0
 06/22  21:33:19,,,,21.48993209,0
 06/22  21:35:00,,,,21.67396152,0
 06/22  21:36:40,,,,21.85518312,0
 06/22  21:38:19,,,,22.00945949,0
 06/22  21:40:00,,,,22.13496021,0
 06/22  21:41:40,,,,22.23715407,0
 06/22  21:43:19,,,,22.32156885,0
 06/22  21:45:00,27.29932349,19.72007546,19.31250389,22.39207148,0
 06/22  21:47:30,,,,12.80027896,1.918783072
 06/22  21:50:00,,,,12.80006989,1.918783072
 06/22  21:52:30,,,,12.80007584,1.918783072
 06/22  21:55:00,,,,12.80009111,1.918783072
 06/22  21:57:30,,,,12.80011511,1.918783072
 06/22  22:00:00,27.14932349,16.86645415,21.05090716,12.80014386,1.918783072
 06/22  22:07:30,,,,12.80010779,1.918783072
 06/22  22:15:00,27.14932349,17.14332881,30,12.80010015,1.918783072
 06/22  22:16:40,,,,21.49252277,0
 06/22  22:18:19,,,,21.61576604,0
 06/22  22:20:00,,,,21.78123626,0
 06/22  22:21:40,,,,21.947588,0
 06/22  22:23:19,,,,22.08929364,0
 06/22  22:25:00,,,,22.20390635,0
 06/22  22:26:40,,,,22.29664901,0
 06/22  22:28:19,,,,22.37290425,0
 06/22  22:30:00,27.14932349,19.6806427,30,22.43639855,0
 06/22  22:32:08,,,,22.13703139,0
 06/22  22:34:17,,,,22.1558099,0
 06/22  22:36:25,,,,22.27023348,0
 06/22  22:38:34,,,,22.37580309,0
 06/22  22:40:42,,,,22.46832497,0
 06/22  22:42:51,,,,22.54830303,0
 06/22  22:45:00,27.14932349,20.66578434,30,22.61759891,0
 06/22  22:48:45,,,,22.44486156,0
 06/22  22:52:30,,,,22.51463138,0
 06/22  22:56:15,,,,22.68209621,0
 06/22  23:00:00,27.14932349,21.45124369,30,22.82928945,0
 06/22  23:05:00,,,,22.7424172,0
 06/22  23:10:00,,,,22.80594852,0
 06/22  23:15:00,27.14932349,21.88220834,30,22.97871223,0
 06/22  23:22:30,,,,22.96864176,0
 06/22  23:30:00,27.14932349,22.17246715,30,23.04534359,0
 06/22  23:37:30,,,,23.14247716,0
 06/22  23:45:00,27.14932349,22.66664134,30,23.4041023,0
 06/22  24:00:00,27.14932349,22.93533957,30,23.51847431,0
 06/23  00:15:00,27.02432349,23.03450984,30,23.68197689,0
 06/23  00:30:00,26.89932349,23.09407186,30,23.79957096,0
 06/23  00:45:00,26.77432349,23.17002537,30,23.87065668,0
 06/23  01:00:00,26.64932349,23.25720758,30,23.93350494,0
 06/23  01:15:00,26.64932349,23.34017677,30,23.99659328,0
 06/23  01:30:00,26.64932349,23.41250816,30,24.05594089,0
 06/23  01:45:00,26.64932349,23.4764187,30,24.10851176,0
 06/23  02:00:00,26.64932349,23.53575399,30,24.1550701,0
 06/23  02:15:00,26.77432349,23.59253628,30,24.1977928,0
 06/23  02:30:00,26.89932349,23.65028696,30,24.23772997,0
 06/23  02:45:00,27.02432349,23.70433283,30,24.27513786,0
 06/23  03:00:00,27.14932349,23.74961497,30,24.30994071,0
 06/23  03:15:00,27.02432349,23.78860253,30,24.34181721,0
 06/23  03:30:00,26.89932349,23.82392945,30,24.37145869,0
 06/23  03:45:00,26.77432349,23.85674535,30,24.39779238,0
 06/23  04:00:00,26.64932349,23.88726459,30,24.41924351,0
 06/23  04:15:00,26.64932349,23.9242517,30,24.43487495,0
 06/23  04:30:00,26.64932349,23.9621813,30,24.44529217,0
 06/23  04:45:00,26.64932349,23.99556886,30,24.45111142,0
 06/23  05:00:00,26.64932349,24.02407385,30,24.451976,0
 06/23  05:01:00,,,,12.80622296,1.918783072
 06/23  05:02:00,,,,12.79431102,1.918783072
 06/23  05:03:00,,,,12.80014653,1.918783072
 06/23  05:04:00,,,,12.80016724,1.918783072
 06/23  05:05:00,,,,12.80018962,1.918783072
 06/23  05:06:00,,,,12.80021449,1.918783072
 06/23  05:07:00,,,,12.80024025,1.918783072
 06/23  05:08:00,,,,12.80026555,1.918783072
 06/23  05:09:00,,,,12.80028942,1.918783072
 06/23  05:10:00,,,,12.80031122,1.918783072
 06/23  05:11:00,,,,12.80033057,1.918783072
 06/23  05:12:00,,,,12.80034729,1.918783072
 06/23  05:13:00,,,,12.8003613,1.918783072
 06/23  05:14:00,,,,12.80037267,1.918783072
 06/23  05:15:00,26.64932349,18.30188331,30,12.80038149,1.918783072
 06/23  05:18:45,,,,12.80027188,1.918783072
 06/23  05:22:30,,,,12.80028618,1.918783072
 06/23  05:26:15,,,,12.80031549,1.918783072
 06/23  05:30:00,26.64932349,18.22830641,30,12.80031985,1.918783072
 06/23  05:37:30,,,,12.80028636,1.918783072
 06/23  05:45:00,26.64932349,18.05677556,30,12.80029941,1.918783072
 06/23  05:52:30,,,,12.80027846,1.918783072
 06/23  06:00:00,26.64932349,17.80216433,30,12.80027926,1.918783072
 06/23  06:07:30,,,,12.80023976,1.918783072
 06/23  06:15:00,26.64932349,17.79600395,19.21543292,12.80023093,1.918783072
 06/23  06:22:30,,,,12.80018855,1.918783072
 06/23  06:30:00,26.64932349,17.75818255,22.00289401,12.80018219,1.918783072
 06/23  06:45:00,26.64932349,17.74984936,17.54337068,12.80016255,1.918783072
 06/23  06:52:30,,,,12.80278796,2.157014555
 06/23  07:00:00,26.64932349,17.58457847,23.64137477,12.79685287,2.079201215
 06/23  07:07:30,,,,12.79940235,1.918783072
 06/23  07:15:00,26.77432349,17.99665394,16.48046137,12.80286551,1.918783072
 06/23  07:20:00,,,,12.88469193,3.874055477
 06/23  07:25:00,,,,12.72500985,3.226054252
 06/23  07:30:00,26.89932349,16.76422629,16.84057455,12.85647442,3.719406647
 06/23  07:45:00,27.02432349,16.71069987,18.23926353,12.73546824,3.169193156
 06/23  07:48:45,,,,12.797099,1.918783072
 06/23  07:52:30,,,,12.80074937,1.918783072
 06/23  07:56:15,,,,12.8006873,1.918783072
 06/23  08:00:00,27.14932349,17.8351189,19.53044105,12.7996274,1.918783072
 06/23  08:07:30,,,,12.80018996,1.918783072
 06/23  08:15:00,27.42432349,18.01669246,23.40124937,12.80097832,1.918783072
 06/23  08:22:30,,,,12.79941008,1.918783072
 06/23  08:30:00,27.69932349,18.1966902,18.05127921,12.79917771,1.918783072
 06/23  08:45:00,27.97432349,18.10846048,17.91503343,12.81217887,2.09573645
 06/23  09:00:00,28.24932349,17.99092713,20.73165484,12.81474625,2.21100429
 06/23  09:15:00,28.52432349,18.25959737,22.97877372,12.78381651,1.918783072
 06/23  09:30:00,28.79932349,18.41575672,22.02510656,12.80437722,1.918783072
 06/23  09:45:00,29.07432349,18.46145143,20.13464472,12.80189749,1.918783072
 06/23  10:00:00,29.34932349,18.50305165,22.9542156,12.80244934,1.918783072
 06/23  10:15:00,28.52432349,18.5386506,21.46539874,12.80084512,1.918783072
 06/23  10:30:00,27.69932349,18.56058433,20.24197476,12.80006681,1.918783072
 06/23  10:45:00,26.87432349,18.55645955,17.04865388,12.79931572,1.918783072
 06/23  10:50:00,,,,12.90095466,3.64714208
 06/23  10:55:00,,,,12.69260929,2.873036298
 06/23  11:00:00,26.04932349,17.31074003,18.13173706,12.87270282,3.400426864
 06/23  11:07:30,,,,12.81027033,2.197567978
 06/23  11:15:00,26.74932349,17.97360521,16.19690244,12.79836032,2.180773769
 06/23  11:20:00,,,,12.91164744,4.409358786
 06/23  11:25:00,,,,12.69965603,3.804473724
 06/23  11:30:00,27.44932349,16.56872646,21.64055474,12.91428306,4.490074807
 06/23  11:33:45,,,,12.80233559,1.918783072
 06/23  11:37:30,,,,12.79970882,1.918783072
 06/23  11:41:15,,,,12.79983224,1.918783072
 06/23  11:45:00,28.14932349,18.012821,19.34058255,12.79973297,1.918783072
 06/23  11:52:30,,,,12.79972998,1.918783072
 06/23  12:00:00,28.84932349,18.16721284,17.77583066,12.79968833,1.918783072
 06/23  12:05:00,,,,12.82391462,2.537714451
 06/23  12:10:00,,,,12.78052086,2.32480065
 06/23  12:15:00,29.27432349,17.82714097,16.6357891,12.81074738,2.428511157
 06/23  12:20:00,,,,12.89876107,3.962034668
 06/23  12:25:00,,,,12.70949189,3.373238169
 06/23  12:30:00,29.69932349,16.85975813,21.76397065,12.87310612,3.854386251
 06/23  12:35:00,,,,12.80144871,1.918783072
 06/23  12:40:00,,,,12.79905553,1.918783072
 06/23  12:45:00,30.12432349,18.03172074,23.96636266,12.79995051,1.918783072
 06/23  12:52:30,,,,12.79999439,1.918783072
 06/23  13:00:00,30.54932349,18.20889752,23.90419863,12.79996366,1.918783072
 06/23  13:15:00,29.14932349,18.26024702,18.26039834,12.7981286,1.918783072
 06/23  13:30:00,27.74932349,18.26180643,20.71419428,12.79950096,1.934592674
 06/23  13:45:00,26.34932349,18.26819107,20.58970173,12.79842192,1.918783072
 06/23  14:00:00,24.94932349,18.26211733,16.3287722,12.79950104,1.918783072
 06/23  14:03:45,,,,13.0689536,4.906835127
 06/23  14:07:30,,,,12.51895882,3.226073105
 06/23  14:11:15,,,,12.96313861,4.261614856
 06/23  14:15:00,25.09932349,16.59980711,17.61665175,12.78533398,4.19578491
 06/23  14:22:30,,,,12.82745908,2.626801341
 06/23  14:30:00,25.24932349,17.39331162,21.59243337,12.78483372,2.472723752
 06/23  14:35:00,,,,12.79951649,1.918783072
 06/23  14:40:00,,,,12.80143115,1.918783072
 06/23  14:45:00,25.39932349,17.98144795,20.50608465,12.79895128,1.918783072
 06/23  15:00:00,25.54932349,18.2026754,19.34410287,12.80139816,1.918783072
 06/23  15:15:00,25.67432349,18.26346739,16.87708482,12.80179623,1.918783072
 06/23  15:20:00,,,,12.89356153,3.613017836
 06/23  15:25:00,,,,12.69972331,2.877479428
 06/23  15:30:00,25.79932349,17.1172435,21.7079514,12.86679844,3.374327685
 06/23  15:35:00,,,,12.80172483,1.918783072
 06/23  15:40:00,,,,12.79968621,1.918783072
 06/23  15:45:00,25.92432349,18.06067937,20.44607919,12.79965463,1.918783072
 06/23  15:52:30,,,,12.79972602,1.918783072
 06/23  16:00:00,26.04932349,18.21207627,17.25968407,12.7996496,1.918783072
 06/23  16:07:30,,,,12.82827062,2.752834207
 06/23  16:15:00,26.47432349,17.48525312,16.46489667,12.77102795,2.39281653
 06/23  16:22:30,,,,12.83062547,3.491505163
 06/23  16:30:00,26.89932349,16.75758995,21.46608876,12.79837321,3.47383307
 06/23  16:35:00,,,,12.79918241,1.918783072
 06/23  16:40:00,,,,12.79996899,1.918783072
 06/23  16:45:00,27.32432349,17.76592792,23.02990103,12.80023559,1.918783072
 06/23  17:00:00,27.74932349,18.05720611,19.20045075,12.79970023,1.918783072
 06/23  17:15:00,27.74932349,17.93326165,23.74800472,12.79854595,1.918783072
 06/23  17:30:00,27.74932349,17.85929841,17.44749863,12.79946969,1.918783072
 06/23  17:45:00,27.74932349,17.60520393,17.75821631,12.81158313,2.195433876
 06/23  18:00:00,27.74932349,17.70527569,16.17024095,12.78942363,1.926274269
 06/23  18:05:00,,,,12.90376098,3.990419072
 06/23  18:10:00,,,,12.699977,3.168026211
 06/23  18:15:00,27.74932349,16.45955076,21.0916156,12.87743422,3.811397617
 06/23  18:20:00,,,,12.80061398,1.918783072
 06/23  18:25:00,,,,12.800807,1.918783072
 06/23  18:30:00,27.74932349,17.37791054,19.46744352,12.8003439,1.918783072
 06/23  18:37:30,,,,12.80036539,1.918783072
 06/23  18:45:00,27.74932349,17.49052458,18.12880208,12.80025042,1.918783072
 06/23  19:00:00,27.74932349,17.48862147,16.80842302,12.80019406,1.918783072
 06/23  19:07:30,,,,12.81339598,2.541367187
 06/23  19:15:00,27.59932349,16.96223754,18.65209264,12.78504362,2.319045237
 06/23  19:30:00,27.44932349,17.15044501,23.23045717,12.78032308,1.918783072
 06/23  19:45:00,27.29932349,17.28337173,22.26291463,12.80004051,1.918783072
 06/23  20:00:00,27.14932349,17.25203356,22.08221347,12.80005745,1.918783072
 06/23  20:15:00,27.02432349,17.19916761,22.57757826,12.80006899,1.918783072
 06/23  20:30:00,26.89932349,17.16263876,20.54597464,12.80008893,1.918783072
 06/23  20:45:00,26.77432349,17.13034864,18.30435685,12.80011211,1.918783072
 06/23  21:00:00,26.64932349,17.09599084,21.32258761,12.80013542,1.918783072
 06/23  21:01:52,,,,21.42318958,0
 06/23  21:03:45,,,,21.56085808,0
 06/23  21:05:37,,,,21.75507463,0
 06/23  21:07:30,,,,21.94504278,0
 06/23  21:09:22,,,,22.10271818,0
 06/23  21:11:15,,,,22.22675753,0
 06/23  21:13:07,,,,22.32434947,0
 06/23  21:15:00,26.49932349,19.66669099,20.01479281,22.40248224,0
 06/23  21:17:30,,,,12.80037675,1.918783072
 06/23  21:20:00,,,,12.80017207,1.918783072
 06/23  21:22:30,,,,12.80018379,1.918783072
 06/23  21:25:00,,,,12.80020982,1.918783072
 06/23  21:27:30,,,,12.80024936,1.918783072
 06/23  21:30:00,26.34932349,16.78066432,23.28322472,12.80029599,1.918783072
 06/23  21:37:30,,,,12.80032183,1.918783072
 06/23  21:45:00,26.19932349,17.07038286,23.58761154,12.80032371,1.918783072
 06/23  21:46:40,,,,21.42745446,0
 06/23  21:48:19,,,,21.54361031,0
 06/23  21:50:00,,,,21.69412401,0
 06/23  21:51:40,,,,21.84644332,0
 06/23  21:53:19,,,,21.97648424,0
 06/23  21:55:00,,,,22.08177147,0
 06/23  21:56:40,,,,22.16704969,0
 06/23  21:58:19,,,,22.2372523,0
 06/23  22:00:00,26.04932349,19.55717809,20.24010723,22.29579001,0
 06/23  22:02:08,,,,22.02082035,0
 06/23  22:04:17,,,,22.03598749,0
 06/23  22:06:25,,,,22.13814963,0
 06/23  22:08:34,,,,22.23215485,0
 06/23  22:10:42,,,,22.31458307,0
 06/23  22:12:51,,,,13.32079209,1.918783072
 06/23  22:15:00,26.04932349,19.93782662,30,12.800495,1.918783072
 06/23  22:16:40,,,,12.80029441,1.918783072
 06/23  22:18:19,,,,12.80029516,1.918783072
 06/23  22:20:00,,,,12.8003044,1.918783072
 06/23  22:21:40,,,,12.80032241,1.918783072
 06/23  22:23:19,,,,12.800348,1.918783072
 06/23  22:25:00,,,,12.80037736,1.918783072
 06/23  22:26:40,,,,12.80040637,1.918783072
 06/23  22:28:19,,,,12.80043229,1.918783072
 06/23  22:30:00,26.04932349,17.6936466,30,12.80045411,1.918783072
 06/23  22:33:00,,,,21.86728336,0
 06/23  22:36:00,,,,22.03813727,0
 06/23  22:39:00,,,,22.20533792,0
 06/23  22:42:00,,,,22.36207728,0
 06/23  22:45:00,26.04932349,19.96461596,30,22.47679483,0
 06/23  22:47:08,,,,22.32699779,0
 06/23  22:49:17,,,,22.33292763,0
 06/23  22:51:25,,,,22.40374071,0
 06/23  22:53:34,,,,22.46878762,0
 06/23  22:55:42,,,,22.52658845,0
 06/23  22:57:51,,,,22.57754537,0
 06/23  23:00:00,26.04932349,20.76588032,30,22.62256463,0
 06/23  23:05:00,,,,22.5135189,0
 06/23  23:10:00,,,,22.57383986,0
 06/23  23:15:00,26.04932349,21.36224331,30,22.71122583,0
 06/23  23:20:00,,,,22.70411553,0
 06/23  23:25:00,,,,22.92884272,0
 06/23  23:30:00,26.04932349,22.1506023,30,23.01150628,0
 06/23  23:37:30,,,,23.00493819,0
 06/23  23:45:00,26.04932349,22.23297644,30,23.0157533,0
 06/23  24:00:00,26.04932349,22.38323516,30,23.14182934,0
 06/24  00:15:00,26.04932349,22.62139206,30,23.19507088,0
 06/24  00:30:00,26.04932349,22.81672517,30,23.34886571,0
 06/24  00:45:00,26.04932349,22.9385713,30,23.488297,0
 06/24  01:00:00,26.04932349,23.02068551,30,23.58752712,0
 06/24  01:15:00,26.04932349,23.09558963,30,23.65944557,0
 06/24  01:30:00,26.04932349,23.1715205,30,23.72144892,0
 06/24  01:45:00,26.04932349,23.24588384,30,23.77971066,0
 06/24  02:00:00,26.04932349,23.31466085,30,23.83371079,0
 06/24  02:15:00,26.04932349,23.37920087,30,23.88243281,0
 06/24  02:30:00,26.04932349,23.44093398,30,23.9267399,0
 06/24  02:45:00,26.04932349,23.50029613,30,23.96793376,0
 06/24  03:00:00,26.04932349,23.55735534,30,24.00698922,0
 06/24  03:15:00,25.92432349,23.59490338,30,24.04446034,0
 06/24  03:30:00,25.79932349,23.61522128,30,24.07515906,0
 06/24  03:45:00,25.67432349,23.63054598,30,24.09692644,0
 06/24  04:00:00,25.54932349,23.63851569,30,24.10977857,0
 06/24  04:15:00,25.39932349,23.65780859,30,24.1133434,0
 06/24  04:30:00,25.24932349,23.68405941,30,24.11032072,0
 06/24  04:45:00,25.09932349,23.70823171,30,24.10233882,0
 06/24  05:00:00,24.94932349,23.72709222,30,24.08989957,0
 06/24  05:01:00,,,,12.80033154,1.918783072
 06/24  05:02:00,,,,12.80012447,1.918783072
 06/24  05:03:00,,,,12.80013156,1.918783072
 06/24  05:04:00,,,,12.80015051,1.918783072
 06/24  05:05:00,,,,12.80017171,1.918783072
 06/24  05:06:00,,,,12.80019245,1.918783072
 06/24  05:07:00,,,,12.80021116,1.918783072
 06/24  05:08:00,,,,12.80022697,1.918783072
 06/24  05:09:00,,,,12.8002395,1.918783072
 06/24  05:10:00,,,,12.80024865,1.918783072
 06/24  05:11:00,,,,12.80025451,1.918783072
 06/24  05:12:00,,,,12.80025732,1.918783072
 06/24  05:13:00,,,,12.80025738,1.918783072
 06/24  05:14:00,,,,12.80025508,1.918783072
 06/24  05:15:00,24.79932349,18.18336992,30,12.80025078,1.918783072
 06/24  05:18:45,,,,12.80020584,1.918783072
 06/24  05:22:30,,,,12.80023621,1.918783072
 06/24  05:26:15,,,,12.80024598,1.918783072
 06/24  05:30:00,24.64932349,18.07546967,30,12.80023283,1.918783072
 06/24  05:37:30,,,,12.8001986,1.918783072
 06/24  05:45:00,24.49932349,17.92269186,30,12.80022182,1.918783072
 06/24  05:52:30,,,,12.80017907,1.918783072
 06/24  06:00:00,24.34932349,17.70385297,30,12.80018531,1.918783072
 06/24  06:07:30,,,,12.80009996,1.918783072
 06/24  06:15:00,24.64932349,17.73077671,23.14536329,12.80011842,1.918783072
 06/24  06:22:30,,,,12.80004608,1.918783072
 06/24  06:30:00,24.94932349,17.72804681,23.91640709,12.80007002,1.918783072
 06/24  06:37:30,,,,12.80098201,1.918783072
 06/24  06:45:00,25.24932349,17.75399323,20.71400668,12.80081607,1.918783072
 06/24  06:52:30,,,,12.80014005,1.918783072
 06/24  07:00:00,25.54932349,17.77675751,17.24747654,12.80163969,1.918783072
 06/24  07:07:30,,,,12.8097003,2.718442893
 06/24  07:15:00,25.94932349,17.37446565,21.06194157,12.7869376,2.565850953
 06/24  07:22:30,,,,12.79929539,1.918783072
 06/24  07:30:00,26.34932349,17.98768369,19.02669989,12.79996594,1.918783072
 06/24  07:37:30,,,,12.79996649,1.918783072
 06/24  07:45:00,26.74932349,18.19103681,16.71945383,12.799925,1.918783072
 06/24  07:50:00,,,,12.88818181,3.703448326
 06/24  07:55:00,,,,12.71231532,2.988311852
 06/24  08:00:00,27.14932349,16.9811201,18.67707068,12.85867041,3.485122966
 06/24  08:05:00,,,,12.80073537,1.918783072
 06/24  08:10:00,,,,12.79960833,1.918783072
 06/24  08:15:00,27.42432349,17.99222649,20.65852508,12.80006431,1.918783072
 06/24  08:22:30,,,,12.79930401,1.918783072
 06/24  08:30:00,27.69932349,18.18791175,16.6950323,12.80051511,1.918783072
 06/24  08:35:00,,,,12.90809794,3.830956671
 06/24  08:40:00,,,,12.70437213,3.109901899
 06/24  08:45:00,27.97432349,16.96874623,20.49830212,12.86766788,3.634604686
 06/24  08:50:00,,,,12.80086685,1.918783072
 06/24  08:55:00,,,,12.80121604,1.918783072
 06/24  09:00:00,28.24932349,18.0648621,20.66630188,12.7986608,1.918783072
 06/24  09:07:30,,,,12.79753573,1.918783072
 06/24  09:15:00,28.52432349,18.25233865,22.03676217,12.80151428,1.918783072
 06/24  09:22:30,,,,12.79917786,1.918783072
 06/24  09:30:00,28.79932349,18.3918922,21.89439658,12.79940475,1.918783072
 06/24  09:45:00,29.07432349,18.44344369,22.09188451,12.80371723,1.918783072
 06/24  10:00:00,29.34932349,18.46845225,21.0921672,12.80318721,1.918783072
 06/24  10:15:00,29.64932349,18.49956781,22.07929243,12.80256522,1.918783072
 06/24  10:30:00,29.94932349,18.53498781,19.34366517,12.80228705,1.918783072
 06/24  10:45:00,30.24932349,18.57715305,16.48910577,12.80155574,1.918783072
 06/24  10:48:45,,,,13.09313702,4.984305049
 06/24  10:52:30,,,,12.48801106,3.286504996
 06/24  10:56:15,,,,12.98850381,4.371546702
 06/24  11:00:00,30.54932349,16.78572802,21.9252477,12.77703203,4.284127597
 06/24  11:03:45,,,,12.80337232,1.918783072
 06/24  11:07:30,,,,12.79981752,1.918783072
 06/24  11:11:15,,,,12.79990874,1.918783072
 06/24  11:15:00,30.39932349,18.13979603,21.90400731,12.79985628,1.918783072
 06/24  11:22:30,,,,12.79996441,1.918783072
 06/24  11:30:00,30.24932349,18.36334551,17.29233245,12.79991979,1.918783072
 06/24  11:37:30,,,,12.84480724,3.060651502
 06/24  11:45:00,30.09932349,17.56875126,22.13359854,12.75486911,2.670457177
 06/24  11:52:30,,,,12.80061609,1.918783072
 06/24  12:00:00,29.94932349,18.2779594,21.28356369,12.79989948,1.918783072
 06/24  12:03:45,,,,12.79971064,1.918783072
 06/24  12:07:30,,,,12.79974127,1.918783072
 06/24  12:11:15,,,,12.80111235,1.918783072
 06/24  12:15:00,30.09932349,18.47293001,17.23941448,12.79900542,1.918783072
 06/24  12:20:00,,,,12.87879205,3.418363525
 06/24  12:25:00,,,,12.7198883,2.815444513
 06/24  12:30:00,30.24932349,17.4441053,22.33119145,12.85071525,3.198585817
 06/24  12:35:00,,,,12.80218171,1.918783072
 06/24  12:40:00,,,,12.7998041,1.918783072
 06/24  12:45:00,30.39932349,18.38014204,17.67762434,12.79982148,1.918783072
 06/24  13:00:00,30.54932349,18.10173474,23.96832444,12.86551451,2.568061822
 06/24  13:07:30,,,,12.80090133,1.918783072
 06/24  13:15:00,30.54932349,18.51457744,18.8577851,12.79970396,1.918783072
 06/24  13:30:00,30.54932349,18.67543953,23.36353342,12.80223676,1.918783072
 06/24  13:45:00,30.54932349,18.64898994,18.98569306,12.79969907,1.918783072
 06/24  14:00:00,30.54932349,18.61649688,21.06106213,12.79765832,1.918783072
 06/24  14:15:00,29.97432349,18.59317134,18.06437622,12.79699085,1.918783072
 06/24  14:22:30,,,,12.81323536,2.339999696
 06/24  14:30:00,29.39932349,18.17625114,21.21383888,12.78489168,2.177174739
 06/24  14:45:00,28.82432349,18.37750967,21.70861884,12.77892247,1.918783072
 06/24  15:00:00,28.24932349,18.53658834,18.286101,12.8015758,1.918783072
 06/24  15:15:00,27.42432349,18.3803511,16.84329421,12.81552173,2.089708286
 06/24  15:20:00,,,,12.92657489,3.90614444
 06/24  15:25:00,,,,12.66816109,3.069609841
 06/24  15:30:00,26.59932349,17.12656597,23.23683421,12.89871081,3.703074508
 06/24  15:35:00,,,,12.8028831,1.918783072
 06/24  15:40:00,,,,12.79945567,1.918783072
 06/24  15:45:00,25.77432349,18.17754944,16.22825295,12.79931744,1.918783072
 06/24  15:50:00,,,,13.02907445,4.744393454
 06/24  15:55:00,,,,12.53347211,3.175561259
 06/24  16:00:00,24.94932349,16.64448024,22.54387968,13.01956485,4.490084833
 06/24  16:05:00,,,,12.80027417,1.918783072
 06/24  16:10:00,,,,12.79996716,1.918783072
 06/24  16:15:00,25.09932349,17.75567287,16.55346704,12.79996645,1.918783072
 06/24  16:22:30,,,,12.82218338,3.157948844
 06/24  16:30:00,25.24932349,16.88384834,20.58716078,12.79449614,3.105785052
 06/24  16:37:30,,,,12.80003037,1.918783072
 06/24  16:45:00,25.39932349,17.62789001,21.6795359,12.79996427,1.918783072
 06/24  17:00:00,25.54932349,17.90630988,19.68538335,12.79949111,1.918783072
 06/24  17:15:00,25.67432349,17.79406806,23.52432017,12.79879901,1.918783072
 06/24  17:30:00,25.79932349,17.70378908,17.17767713,12.79994352,1.918783072
 06/24  17:37:30,,,,12.81055824,2.441944362
 06/24  17:45:00,25.92432349,17.29247011,22.37301598,12.78979451,2.240158199
 06/24  18:00:00,26.04932349,17.46959781,19.76979749,12.78410687,1.918783072
 06/24  18:15:00,26.19932349,17.56699985,19.8604389,12.79944626,1.918783072
 06/24  18:30:00,26.34932349,17.5200144,19.10824441,12.79984895,1.918783072
 06/24  18:45:00,26.49932349,17.47629012,19.33375022,12.80038795,1.918783072
 06/24  19:00:00,26.64932349,17.44925055,18.88425108,12.80000586,1.918783072
 06/24  19:15:00,26.64932349,17.35613166,16.27371663,12.80005833,1.918783072
 06/24  19:20:00,,,,12.87119349,3.421774785
 06/24  19:25:00,,,,12.72560571,2.656425235
 06/24  19:30:00,26.64932349,16.45179438,17.27287621,12.84248046,3.127072718
 06/24  19:37:30,,,,12.8001034,1.918783072
 06/24  19:45:00,26.64932349,17.08839664,21.23545148,12.80050956,1.918783072
 06/24  20:00:00,26.64932349,17.26665152,19.37032733,12.80011375,1.918783072
 06/24  20:15:00,26.64932349,17.17344377,21.38815017,12.80010111,1.918783072
 06/24  20:30:00,26.64932349,17.11257075,18.94894238,12.80008662,1.918783072
 06/24  20:45:00,26.64932349,17.09406549,22.87887989,12.80007899,1.918783072
 06/24  21:00:00,26.64932349,17.07267124,18.52382347,12.80007085,1.918783072
 06/24  21:01:52,,,,21.35050742,0
 06/24  21:03:45,,,,21.48783194,0
 06/24  21:05:37,,,,21.68329446,0
 06/24  21:07:30,,,,13.38486642,2.901014347
 06/24  21:09:22,,,,12.73679773,1.918783072
